Id,Observateur,Pays,Massif,Sommet/secteur,itinéraire,Orientation,Date,Heure,Description,Decl a distance,Distance décl,Caractéristique,Dénivelé,Origine principale,Origine secondaire,Alti départ,Commentaire zone départ,Epaisseur rupture,Epaisseur max rupture,Longueur rupture,Ecoulement principal,Commentaire type écoulement,Alti arrivée,Commentaire zone arrivée,Qualite neige,Commentaire qualité neige,Commentaire qualité transportée,Risque MF,latitude,longitude
50000374,Duclos Alain,France,Vanoise,Aiguille Rouge,Arc 2000,W,23/12/2009,,Exemple d'avalanche se produisant fréquemment pendant cette période.Intéressant de voir qu'elle s'est déclenchée dans des râteliers et sous une CATEX (câble transporteur d'explosif).Renseignements complémentaires bienvenus !,false,0,Plaque friable,0,Skieur hors piste,,2200,Raide : 40°,0,60,30,Dense,,2170,,Sèche poudreuse,,,Inconnu,0,0
50000376,,France,Oisans,La Meije,Glacier de la Meije,T,23/12/2009,,"L'avalanche s'est déclenchée dans la matinée du 23 décembre 2009 sur la face nord de la Meije (Glacier de la Meije). L'aérosol a atteint le village de La Grave.(voir la vidéo sur Youtube en ""lien vers une description"") et plus d'informations dans le PDF.<object width=""425"" height=""344""><param name=""movie"" value=""http://www.youtube.com/v/prH5XlLAmEY&hl=fr_FR&fs=1&""></param><param name=""allowFullScreen"" value=""true""></param><param name=""allowscriptaccess"" value=""always""></param><embed src=""http://www.youtube.com/v/prH5XlLAmEY&hl=fr_FR&fs=1&"" type=""application/x-shockwave-flash"" allowscriptaccess=""always"" allowfullscreen=""true"" width=""425"" height=""344""></embed></object>",false,0,,0,,,0,"Le départ serait vers 3200m.La cassure de départ est un trait continu depuis le Serret du Savon, en passant par la Brèche de la Meije jusque sous la pointe Trifide (source Parc National des Ecrins dans le PDF).",0,0,0,Aérosol,,0,,,,,Inconnu,0,0
50000377,,France,Oisans,La Meije,Glacier du Tabuchet,T,23/12/2009,,"L'avalanche, d'assez grande ampleur, est partie du Glacier du Tabuchet puis s'est engouffrée dans le talweg du Torrent du Tabuchet où elle a stoppé sa course à quelques centaines de mètres de la Romanche.",false,0,,0,,,0,La zone de départ serait au dessus de 3000m.,0,0,0,,,0,"Le dépôt qui est important est constitué par de nombreux blocs, terre...",,,,Inconnu,0,0
50000370,Duclos Alain,France,Ubaye,Vars,,NE,22/12/2009,16:10:00,"Je longeais un replat bien marqué lorsque l'avalanche est partie dans la pente en dessous de moi ; un peu devant.La fissure sur le replat est bien visible sur les photos. Elle illustre la propagation de rupture dans la couche fragile amorcée sous mes skis. La plaque n'a glissé que là où l'inclinaison dépassait 30°.D'autres plaques étaient parties dans ce secteur la veille, alors qu'il faisait encore très froid.",true,20,Plaque à vent,30,Skieur hors piste,,1900,,0,60,30,Dense,Blocs,0,,Sèche poudreuse,"""Poudreuse"" ayant pris de la cohésion à cause du réchauffement brutal en cours. Elle avait été accumulée par le vent au cours des 48 heures précédentes.",,Inconnu,0,0
50000371,Trinquier Arnaud,France,Vanoise,Grande Motte,Tignes - Tovière,NW,22/12/2009,08:30:00,"Une impression de ""peu de neige"". Pourtant, le skieur s'est fait entrainer sur une centaine de mètres par l'avalanche qui a développé un aérosol. C'est probablement grâce à son AirBag qu'il s'en sort avec seulement quelques courbatures.Attention : la situation est vraiment instable et piégeuse !Merci au service des pistes de Tignes, qui nous a transmis ces informations.",false,0,Plaque friable,100,Skieur hors piste,,2650,,0,40,40,Mixte,,0,,,Plaque friable,,3 - MARQUE,0,0
50000401,Genevray Bruno,France,Haute Maurienne,Pointes du Châtelard,Revernotte,SE,21/12/2009,12:30:00,"2 cordées terminent l'ascension de la cascade de glace Revernotte à Bessans. ""Après avoir marché une dizaine de mètres dans la neige molle (20cm), j’ai entendu un « WHROUUM » : c’était une plaque à vent !!! J’ai résisté environ 5 secondes au flux, puis me suis fait arracher par l’avalanche. ""Il faut lire le récit de Bruno...Juste une remarque : ce même jour, nous étions à ski sur l'autre versant, attentifs aux avalanches parce que nous étions là pour ça. Voir cette <a href=""http://www.data-avalanche.org/avalanche/50000368"">avalanche</a>",false,0,Plaque à vent,0,Alpiniste,,2400,,0,0,0,Dense,,0,,Sèche poudreuse,,,Inconnu,45.3199008267845,6.97181059141576
50000368,Duclos Alain,France,Haute Maurienne,Pointe d'Andagne,,W,21/12/2009,12:30:00,Petite plaque déclenchée par passage à ski. Illustre la forte instabilité du moment : la neige accumulée par le vent sur les couches très fragile formée les jours précédents est particulièrement instable. De nombreux départs spontanés de plaques sont aussi observés en diverses expositions.,false,0,Plaque à vent,30,Skieur hors piste,,2900,,0,20,20,Dense,,2870,,Sèche poudreuse,,,3 - MARQUE,0,0
50000369,Romandie News,Suisse,Valais,Tête de Balme,Hors piste versant Valaisan,T,21/12/2009,11:50:00,"""Une avalanche a emporté un snowboardeur dans la région de la Tête de Balme. Il a emprunté une installation mécanique située sur territoire français puis a pratiqué le hors-piste avec deux camarades sur le versant valaisan.""Merci au guide Yan Raulet, qui nous a transmis cette information, et au Guide Johann Courcelle pour les photos (hors photo aérienne).",false,0,,150,Surfeur,,2200,,0,200,0,,,2050,,,,,3 - MARQUE,46.035877,6.964662
50000408,F. Miriam,France,Belledonne,Montagne des 7 laux,,T,20/12/2009,,Sur le chemin du Pas de la Coche une avalanche a été déclenché àdistance par des skieurs de randonnées.Plus d'informations dans le PDF.,true,0,,0,,,1750,,0,80,0,,,0,,,,,Inconnu,0,0
50000366,Skitour Jean-Pierre,France,Grandes Rousses,Pic Blanc,Combe Sud Est du Pic  Blanc du Galibier,SE,09/12/2009,,"Deux randonneurs à ski se font emporter sous le sommet mais, heureusement, ne sont pas totalement enfouis et sortent indemnes.Lire la discussion à ce sujet sur Skitour (lien)et voir les photos.",false,0,Plaque à vent,100,Skieur rando.  montée,,2900,,0,150,0,Dense,,0,,,,,Inconnu,45.0559933247954,6.38735596606041
50000365,Mawart Ben,France,Aravis,Croisse Baulet,Arête Sud Est,E,02/12/2009,,"""Soudain tout part sous mes skis, à la fois en dessous comme au dessus. J'espère une demi seconde que ça va s'arrêter mais je ne peux lutter et suis emporté. Vite enseveli je commence à débarouler, avec l'impression d'être dans une machine à laver"".Lire le récit passionnant et instructif de Ben (fichier pdf)",false,0,,400,Skieur rando.  descente,,2100,,0,0,0,Dense,,0,,,,,Inconnu,0,0
50000359,Atkins Dale,Etats-Unis,"Ten Mile Range, Colorado ",Bartlett Mountain ,N20E,NW,31/10/2009,11:00:00,"3 backcountry skiers hiked in about 5km to ski a very steep, rugged chutes on the north side of Bartlett Mountain. The first skier skied an adjacent, less-steep, couloir from where the avalanche occurred. Once at the bottom this skier set up to take photos of his friends. The second skier made 5 or 6 turns when he triggered the avalanche. He was swept down and partly buried (head and one arm out) in the round zone. The 17-year-old victim also suffered a broken leg.Using a mobile phone one friend called 911 to report the accident. A medical helicopter was sent to the site and retrieved the injured skier.One of the largest molybdenum mines (Climax) in the world is carved into the west side of Bartlett Mountain -- the skiers were on the east side -- and miners have lowered mountain's summit by as much as 100 meters. ",false,0,Plaque dure,0,Skieur rando.  descente,,0,Starting zone angle was 37 degrees in steepness,30,80,25,Mixte,fast running avalanche produced a significant powder cloud despite only falling a short distance,3877,Avalanche track transitioned abruptly to a flat bench.,Sèche dure,"The fist hard weak layer -- up to 10 cm thick -- consisted of loose faceted grains, topped by a one-finger wind slab of mixed forms and rounds.Plaque dure (on enfonce seulement un doigt) sur une couche fragile de grains anguleux (on enfonce facilement le poing). ",,Inconnu,39.3803327009205,-106.156578569762
50000357,,France,Haut Giffre,Grand Mont-Ruan,Glacier du Mont-Ruan,SW,30/08/2009,09:20:00,"Trois cordées se sont fait surprendre par le décrochement d'une plaque de glace sur un coté du glacier du Ruan. La plaque de glace a ensuite glissé sur le substratum rocheux. Plus d'info dans le PDF.Ce phénomène peut être rapproché de ce qui s'est passé l'an dernier sur le glacier de Tignes (17 septembre 2008). La situation est aussi préoccupante en ce moment dans la face Sud des Grandes Jorasses (accès ""interdit"").",false,0,,0,Chute de sérac,,2600,,0,0,0,,,0,,,,,Inconnu,46.1177985814017,6.89219544972504
50000347,Charon Clovis,France,Haute Maurienne,Col du Mont Cenis,Cime du Laro,E,27/05/2009,,"""Je suis passé le matin  sur la route qui va au Petit Mont Cenis pour aller au refuge, et il y avait les restes des avalanches de cet hiver qui avaient bien fondu. Ça formait des sortes de vagues de neige dure. Le soir même(mercredi 27 Mai), tout est  descendu en gros bloc de 2 a 3 mètres.""Vraiment intéressant : il ne reste presque plus rien, mais ça descend quand même ! Ce phénomène était très fréquent au printemps 2008, beaucoup plus rare en 2009.",false,0,Plaque de fond,50,Inconnue,,2050,,0,0,0,Dense,,2000,,,,,Inconnu,45.2283516550543,6.89458578419421
50000346,Duclos Alain,France,Maurienne,Grand Galibier,Col du Galibier,NW,13/05/2009,17:35:00,"Minage de la corniche dominant les derniers lacets entre le tunnel et le col du Galibier. L'effet recherché a été atteint puisque, outre la corniche, une assez vaste plaque s'est déclenchée dans la pente en contrebas. ",false,0,,90,Minage de corniche,,2680,,0,0,0,Dense,,2590,,Mouillée,,,Inconnu,0,0
50000345,,Autriche,Ötzal,Schalfkogel,,T,03/05/2009,14:15:00,Six skieurs se sont fait surprendre par une avalanche. Le mauvais temps a retardé les secours. Les six skieurs sont décédés. Plus d'information dans le PDF.,false,0,,0,,,0,,0,0,0,,,0,,,,,Inconnu,0,0
50000344,Duclos Alain,France,Oisans,Col du Lautaret,Pic Est de Combeynot,N,28/04/2009,,"Avalanches de neige récente avec départs linéaires, probablement descendue pendant les précipitations ou juste après (merci de nous dire si vous avez l'info précise).Photos le 30 avril à 09:40 : des randonneurs montent, 2 très bon skieurs descendent déjà...Je n'aurais pas été certain que tout soit bien stable...",false,0,,0,Neige,,2700,,0,0,0,,,0,,,,,Inconnu,0,0
50000340,,Suisse,Valais,Glacier de Trient,Col des Ecandies,NW,27/04/2009,17:00:00,"L'avalanche, d'ampleur modeste, a emporté 2 randonneurs au cours de la première étape du raid Chamonix-Zermat. L'une des victimes est indemne ; l'autre a été emportée dans une crevasse, où elle a été enfouie sous plusieurs mètres de neige. ",false,0,,0,Skieur rando.  montée,,2800,,0,0,0,,,0,,,,,3 - MARQUE,0,0
50000367,,Suisse,Valais,Glacier de Trient,Col des Ecandies,NW,27/04/2009,17:30:00,"Pendant que les secours s'organisaient pour rechercher un randonneur français disparu sous une première avalanche, une seconde avalanche s'est déclenchée, blessant gravement un randonneur autrichien. ",false,0,Sur-avalanche,0,Neige,Vent,2800,,0,0,0,,,0,,,,,3 - MARQUE,0,0
50000339,Duclos Alain,France,Maurienne,Ouillon,Col du Glandon,NE,24/04/2009,15:30:00,"Minage de ""corniche"" pour la sécurisation des travaux de déneigement du col du Glandon.Voir explications et vidéo en cliquant sur ""lien vers une description"".",false,0,,180,Minage de corniche,,1930,,300,500,0,Dense,,1750,,Humide,,,3 - MARQUE,0,0
50000338,PGHM Modane,France,Vanoise,Pointe de l'Echelle,Couloir de la Face Est,E,21/04/2009,09:40:00,"Alors qu'il ne sont qu'à une cinquantaine de mètres du sommet, les 2 jeunes alpinistes qui montaient encordés, sont emportée par une coulée. Ils sont gravement blessés. D'autres avalanches parties spontanément se produisent encore pendant le secours, rendant l'évacuation plus difficile.Courage, Fanny !Risque d'avalanche ""RISQUE 2 évoluant en RISQUE 3""Ce sont sans doute les quelques centimètres de neige récente, réchauffés par le soleil du matin, qui sont à l'origine de l'accident. ",false,0,Départ ponctuel,450,Réchauffement,,3350,,0,0,0,Mixte,,2900,,Humide,,,2 - LIMITE,45.269452708618,6.70030929539973
50000334,,France,Haute Maurienne,Signal du Grand Mont Cenis,Talweg de l'Arcelle Neuve,N,16/04/2009,12:30:00,"Une avalanche de grande ampleur s'est produite sur le domaine skiable de Val Cenis, traversant deux pistes. Plus d'information dans le PDF.Fort heureusement, aucune victime n'est à déplorer.Estimation de risque d'avalanche prévue pour ce jour (bulletin de la veille):""En Haute Maurienne et Sud Haute Tarentaise : RISQUE MARQUE - niveau 3 - évoluant en RISQUE FORT - niveau 4 -""Les images en ligne sont celles de plusieurs auteurs : Sylvain Couloumy, FR3,  Annick Chomaz, Alain Duclos. Très intéressante vue panoramique par Fédéric Grégoire.",false,0,,750,Neige,Réchauffement,2730,,150,0,0,Dense,,2000,,,,,4 - FORT,45.270649,6.93495
50000332,Pequet Thomas,France,Queyras,Mont Viso,Face nord-ouest de la Pointe Joanne,NW,13/04/2009,08:54:00,"Plusieurs groupes sont en train de faire l'ascension de la la Pointe Joanne lorsque l'avalanche se déclenche, soit un total de 16 personnes. 10 sont ensevelies, dont 5 totalement. 3 de ces dernières décèderont.
La 1ère victime totalement enfouie est sortie en 10 mn, la dernière en 35 mn, encore consciente.

Certains des randonneurs connaissaient parfaitement les lieux.<br /><br />Le randonneur qui faisait la trace nous dit qu'il a nettement senti l'effondrement sous ses skis lorsqu'il a été rejoint. Quelques secondes après, il a vu la fissure s'ouvrir et la pente commencer à glisser. Alors, les randonneurs qui étaient en aval n'ont pas imaginé que l'avalanche allait prendre une telle ampleur, et les atteindre.<br />",true,250,Plaque friable,400,Skieur rando.  montée,,3050,"Sous la pointe Joanne.C'est une couche fragile de facse planes qui est vraisemblablement à l'origine de l'avalanche.La pente était de type S2/S3, 30° environ avec un maximum proche de 38°.",30,40,300,Mixte,,0,,Sèche poudreuse,,,3 - MARQUE,44.692027910686,7.05443105399851
50000333,Schniewind Henry,France,Haute Tarentaise,Pointe du Montet,,W,13/04/2009,11:00:00,"3 skieurs déclenchent une très vaste plaque à Val d'Isère en milieu de matinée. Ils ont nettement perçu l'effondrement sous eux. La plaque n'aurait glissé que 4 à 5 secondes plus tard. Ils étaient tous équipés d'ABS ; le skieur qui ne l'a pas déclenché est le seul à avoir été enfoui.Voir l'excellente description d'Henry en cliquant sur ""lien vers une description"".On traduira davantage dès qu'on a un moment...",true,0,Plaque friable,0,Skieur hors piste,,3350,,40,0,400,,,0,,Sèche poudreuse,,,3 - MARQUE,45.4228284359511,7.06754162801698
50000331,Duclos Alain,France,Haute Tarentaise,Grande Sassière,Couloir de la Davie,NW,06/04/2009,16:45:00,"Ce n'est pas vraiment une avalanche, mais l'occasion de parler du mécanisme de déclenchement des plaques :- A notre avis, le skieur amorce une rupture dans une couche fragile enfouie, que l'on ne voit pas. Il ne s'agit pas d'un effet de simple ""surcharge"" d'une plaque ""préexistante"". - La rupture de la portion de plaque (dont on voit le périmètre), est la conséquence de la PROPAGATION de la rupture sous jacente.- Dans le cas présent, seule la dernière phase du déclenchement d'une avalanche ne s'est pas produite : le glissement proprement dit. J'attends l'avis des 2 physiciens de l'équipe (François Louchet et Joachim Heierli). On peut toutefois supposer un problème de friction entre les couches fraichement ""décollées"", qui dépend notamment de l'inclinaison de la pente.C'est ce phénomène de propagation de rupture qui donne lieu aux déclenchements à distances et aux déclenchements de vastes plaques. Il semble particulièrement actif durant cet ""hiver"" 2008-2009.Le profil stratigraphique est ici à titre indicatif (il ne représente pas toute la pente, bien entendu). Nous l'avions fait juste avant de déclencher l'effondrement, environ 300 m au dessus, mais dans une exposition et une inclinaison similaires. On remarque la persistance d'une structure fragile, au sein de laquelle subsistent quelques croutes.",true,0,,0,Skieur rando.  descente,,2315,,0,0,0,,,0,,Humide,,,3 - MARQUE,45.5161533345533,6.9403316404795
50000330,,Autriche,Hohe Tauern,Großvenediger,montée en refuge (Essener /Rostocker Hutte),T,05/04/2009,19:00:00,"Un groupe de randonneurs s'est fait surprendre par une avalanche de fonte en montant en refuge. Une situation pourtant habituelle, très bien décrite par l'un des participants à la randonnée, dans le PDF. Des leçons peuvent-elles en être retirées ?",false,0,,0,Réchauffement,,0,,0,0,0,Dense,,0,,Mouillée,,,3 - MARQUE,0,0
50000327,Schniewind Henry,France,Haute Tarentaise,Col de l'Iseran,Face Nord de l'Ouillette,N,04/04/2009,10:30:00,"Déclenchement accidentel dans le secteur de Solaise, au dessus du télésiège du Glacier. L'une des victimes serait gravement blessée.Voir la description très précise d'Henry (lien).Cet exemple illustre dramatiquement les difficultés de gestion de l'inclinaison de la pente et des distances entre les skieurs.",false,0,Plaque friable,60,Skieur hors piste,,2910,,0,0,0,Dense,,2850,,Sèche poudreuse,,,3 - MARQUE,45.413707,7.015655
50000329,Duclos Alain PGHM Annecy,France,Aravis,Mont Charvin,Aiguilles du Mont - pointe 2132,W,04/04/2009,11:20:00,"Une avalanche de grande ampleur dans une des aiguilles du Mont  a emmené toute la face. Les secours ont été déclenchés car un ski apparaissait dans la coulée. La victime sera retrouvée le lendemain matin. Voir le lien vers la description de la sortie CampToCamp et les PDF.L'origine de l'avalanche reste incertaine :- le fait que de nombreuses faces du secteur soient ravagées par de telles avalanches, montre que celle ci aurait pu partir spontanément. C'est courant pour ce type d'avalanche.- Toutefois, le fait que la 1ère plaque soit partie précisément à l'instant où 2 skieurs commençaient la descente remet cette hypothèse en cause. On voit qu'une première plaque est partie sur de la neige qui est restée en place. De plus, nous avons constaté quelques jours plus tard qu'il était tout à fait possible de monter skis aux pieds sur de neige dure, et d'amorcer des ruptures à la descente (voir cas de la Davie le 6 avril 2009 (modèle très réduit !)).La photo de rupture a été faite dans la partie médiane. Elle de représente pas du tout la rupture sommitale, mais donne une idée des épaisseurs de neige qui pouvaient être présentes dans la pente.On lisait dans le BERA : ""Tous massifs de Haute-Savoie :Risque (très) limité (niveau 2-) samedi matin"".Une illustration de la complexité de la prévision. Rappelons que dans BERA, il y a ""ESTIMATION"".",false,0,Plaque de fond,600,Réchauffement,,2060,,50,300,0,Dense,,1460,En lisière de forêt,,,"Dépôt entre 2 et 15m d""épaisseur",2 - LIMITE,45.795904,6.39749
50000328,Duclos Alain,France,Vanoise,Dent Parrachée,Col des Hauts,NE,03/04/2009,10:50:00,"Après une accès en peaux de phoques depuis les remontées mécaniques d'Aussois, les 2 skieurs s'engagent dans la superbe descente du col des Hauts vers Termignon. Neige poudreuse.Après quelques mètres de traversée, une plaque se rompt et entraine le 1er skieur. Il tape un rocher, casse un ski skis, se blesse au coude, mais n'est qu'en partie recouvert quand l'avalanche s'arrête environ 150 m plus bas. Intéressant de remarquer l'orientation de la pente (Nord-Est), par rapport au sens de la dernière perturbation (""retour d'Est""). Indispensable aussi de noter qu'une accumulation de neige due au vent peut être parfaitement poudreuse.",false,0,Plaque à vent,0,Skieur rando.  descente,,2940,,40,50,30,,,2790,,Sèche poudreuse,,,3 - MARQUE,45.2712427992521,6.76930513359654
50000325,Duclos Alain,France,Haute Maurienne,Pointe d'Andagne,,NW,02/04/2009,15:00:00,"Période de crue avalancheuse induite par le retour d'Est : fortes précipitations et températures élevées.Déclenchement préventif destiné à protéger la route d'accès au village. Mise en œuvre par le service des pistes.Le profil stratigraphique illustre ce que l'on pouvait trouver en haut de la pente. Évidemment, il ne peut pas être représentatif de l'ensemble des zones de départ. Toutefois, l'accumulation de neige récente et humide sur une couche de gobelets a sans doute favorisé la forte activité avalancheuse de ce jour.",false,0,,640,Grenadage à main,Neige,2430,,30,50,80,Dense,,1790,,Humide,,,4 - FORT,0,0
50000326,Mahieu  Philippe ,France,Belledonne,Grand Sorbier,Combe Sud-Ouest entre le Grand Sorbier et la Pointe de la Vaudaine,SW,29/03/2009,12:00:00,"Lors de la descente sous la Pointe de la Vaudaine, dans une pente entre 30 et 35°, un membre du groupe a déclenché une avalanche.Le skieur a été emporté mais a réussi à se maintenir en surface, il s'est dégagé ensuite tout seul. Témoignage dans le PDF.",false,0,,0,Skieur rando.  descente,,2390,,0,0,30,,,0,,,,,2 - LIMITE,45.1312289739621,5.92929930300194
50000363,Exertier Robin,France,Oisans,La Meije,Enfetchores,N,29/03/2009,13:25:00,"l'avalanche  descend à gauche des Enfechtores vu d'en bas , sur le glacier de la Meije. Elle passe au bas du vallon qui est marqué ""zone dangereuse"" sur la brochure de La Grave.Lorsqu'on descend dans les  vallons de la Meije , c'est le vallon de droite. tous les skieurs qu'on voit sur la photo étaient en route , pour passer à cet endroit-là",false,0,,1000,Inconnue,,3000,,0,0,0,Aérosol,,1950,,Sèche poudreuse,,,Inconnu,0,0
50000317,Duclos Alain,France,Haute Maurienne,Pointe de Méan Martin,Granges des Druges,T,19/03/2009,17:00:00,Nombreuses et importantes avalanches au terrain en quelques jours.,false,0,Plaque de fond,400,Réchauffement,,2200,,0,0,0,Dense,,1800,,,,,3 - MARQUE,0,0
50000315,,France,Pyrenées - Néouvielle,Espiaube,"Secteur du Ticot de Noumede, station de ST LARY SOULAN",E,13/03/2009,16:20:00,"Les victimes rejoignent le bas de secteur Espiaube par la piste Tortes. Pratiquement en dessous de la remontée TORTES, elles sont surprises par une coulée naturelle survenue en amont de la piste. Cette coulée traverse la piste de Tortes puis s'immobilise en aval sur la piste Mirabelle. Victime 3 s'extirpe seule de la coulée.  Victimes 1 et 2 sont découvertes par pisteurs.",false,0,Plaque de fond,0,Réchauffement,,2300,,0,0,0,Dense,,0,,,,,Inconnu,0,0
50000316,Vullierme Franck ,France,Belledonne,Croix de Chamrousse,Couloir Est de la via ferrata,E,12/03/2009,10:15:00,"Un skieur déclenche une avalanche à la sortie du couloir Est de la via ferrata et se fait emporter. Il reste en surface et se dégage rapidement. Ces skis n'ayant pas déchaussé, il souffre d'une fracture de la malléole. Témoignage dans le PDF.",false,0,,0,Skieur rando.  descente,,2000,,40,50,0,,,0,,,,,3 - MARQUE,45.1306819738023,5.91026341934718
50000322,Loyrion  Pierre ,France,Maurienne,,,T,12/03/2009,,"Témoignage du protagoniste: ""Moniteur de ski, je me suis fait piéger le 12/03 par une plaque, au cours d'un petit hors piste dans la station des Cybelles à St Sorlin. Résultat : une bonne et brève peur et une bonne leçon. Mon collègue (qui rassure le groupe dans la bande son) venait de faire une trace sans rien faire bouger dans la même pente (il pèse près de 20kg de plus que moi).""<br><br>
<iframe frameborder=""0"" width=""480"" height=""270"" src=""//www.dailymotion.com/embed/video/x8tnaf"" allowfullscreen></iframe>",false,0,,0,Skieur hors piste,,0,,0,0,0,,,0,,,,,3 - MARQUE,0,0
50000323,V. Guillaume ,France,Vercors,Roc Cornafion,Combe Chaulange,SW,12/03/2009,12:40:00,3 randonneurs déclenchent une avalanche et se font emporter sur plus de 100m. Ils resteront tous en surface et seront vite secourus par deux randonneurs présents dans le secteur puis par les secours.Témoignage dans le PDF.,false,0,,0,Skieur rando.  montée,,1930,,0,0,0,,,1800,,,,,2 - LIMITE,45.068174051117,5.60083136654713
50000313,Xuereb Sarah,France,Maurienne,Col des Marches,,W,11/03/2009,11:45:00,"Une avalanche a surpris un groupe de 7 lycéens avec leur guide. L'alerte a été donnée par un des lycéens resté en arrière. La mauvaise visibilité n'a pas permis aux secours d'intervenir rapidement. 3 des lycéens sont décédés, ainsi que leur guide.La plupart des photos ci-dessus ont été prises par Philippe Descamp le surlendemain de l'avalanche (voir son article en pdf, que Montagnes Magazine nous a autorisé à mettre en ligne). D'autres par Sarah, quelques jours plus tard. Voir aussi les photos vues du ciel par Jaques Manquest dès le lendemain de l'accident. Jacques est maitre chien et nivologue à Valloire. Son album est accessible par ""lien vers une description"".Cliquer sur le lien ""Google Earth"" pour voir la localisation précise et les dimensions de l'avalanche.On peut aussi regarder l'avalanche déclenchée dans ce secteur par Volodia ShaShahani le 2 février 1990 (à rechercher en utilisant le filtre).",true,0,,310,Skieur rando.  montée,,2670,,100,150,270,,,2360,,,,,3 - MARQUE,45.160463,6.53346
50000312,,France,Chablais,Pointe d'entre Deux Pertuis,Lac des Plagnes,T,08/03/2009,,"Un couple de randonneur en raquette c'est fait emporter par une coulée mais ils sont restés en surface. Ils sont parvenus à se dégager avec l'aide de quatre autres randonneurs situés à proximité et ont regagné leur voiture. Dans l'après midi, un autre randonneur trouvant la coulée et remarquant un gant et un bonnet a alerté les secours. Ceux-si sont venu sur place et on fait des recherches jusqu'à la nuit. Plus d'info dans le PDF.",false,0,,0,Raquettiste,,0,,0,0,0,,,0,,,,,Inconnu,0,0
50000564,Stiefbold Philippe,France,Beaufortain,Mont Mirantin,Roche Pourrie,SW,07/03/2009,13:55:00,"Cette (petite) plaque est partie en face sud-ouest, au passage du cinquième, ou plutôt elle s'est rompue lorsque l'homme de tête a atteint une zone qui faisait partie de la bordure de cette plaque... Merci Philippe pour cette intéressante description d'une avalanche heureusement sans conséquences.Activité avalancheuse très importante (et meurtrière) ce jour là, avec pourtant des conditions nivologiques variées.Faire une recherche par date, si vous avez quelques instants.",false,0,Plaque à vent,0,Skieur rando.  montée,,0,,40,0,60,Dense,,0,,Sèche poudreuse,,,3 - MARQUE,45.685331,6.467998
50000309,PGHM Annecy,France,Belledonne,La Grande Montagne de Presle,Au dessus du Chalet de la Grande Montagne du Verneil ; direction du Chapotet ,N,07/03/2009,10:30:00,"Décès de 3 randonneurs à skis dans l'avalanche. Un couple et un de leurs amis, tous très expérimentés.Ils étaient sans doute en train de remonter une pente peu raide, lorsque la pente qui les dominait, inclinée à plus de 30°, s'est déclenchée.Les victimes étaient enfouies sous environ 2,5 m à 3 m de neige.",false,0,Plaque friable,0,Skieur rando.  montée,,1570,,80,0,200,Dense,,0,,Sèche poudreuse,,,3 - MARQUE,0,0
50000310,Duclos Alain,France,Matheysine,Côte Rouge,Combe Male,E,07/03/2009,11:25:00,"Tir négatif dans une pente à plus de 40° (flèche d'avalancheur). Les mesures sur place ont montré environ 60 cm de neige accumulée par le vent, posés sur une croute de regel. Démonstration, si besoin était, que les ""plaques à vent"" sur les ""plans de glissement"" ne sont pas nécessairement instables... même si cela fonctionne parfois (peut-être grâce à une couche fragile discrète)! ",false,0,Tir négatif,30,Avalancheur,,1670,,0,0,0,,,0,,,,,3 - MARQUE,0,0
50000311,PGHM Modane,France,Haute Maurienne,Col du Mont Cenis,Sous la Roche Forée,NE,07/03/2009,,"Le skieur de randonnée  descendait en traversée sur une route d'été lorsque la pente au dessus de lui s'est décrochée. Accident entre 15:30 et 19:00, sous le barrage du Mont Cenis. Il n'a été retrouvé, décédé, que peu après minuit, par les secouristes italiens. Ce montagnard local très expérimenté connaissait parfaitement le secteur.Il était enfoui à la limite inférieure de l'avalanche, sous moins de 50 cm de neige.Peine... on pense beaucoup à ses 2 fistons, Noël et Sylvain.",true,0,Plaque à vent,80,Skieur rando.  descente,,1960,,0,0,40,Dense,,1880,,Sèche dure,,,3 - MARQUE,45.2184712256805,6.94444557552983
50000314,Bernard  Philippe,France,Aravis,Montagne de Sous Dine,couloir de la virgule de Plantzeur,N,07/03/2009,,Plaque déclenchée par le passage d'un skieur qui l'emporte. Celui-ci arrive à s'en sortir à l'aide de ses bâtons. Témoignage dans le PDF.,false,0,,0,Skieur rando.  descente,,1650,,0,0,0,,,0,,,,,3 - MARQUE,46.0070276830184,6.31482002529546
50000321,Annequin  Jean,France,Ubaye,Tête de Villadel,,NW,06/03/2009,,"Une fissure s'est propagée à partir de la position du skieur, puis une plaque est partie là où la pente était plus raide.",true,0,,0,,,0,,0,0,0,,,0,,,,,Inconnu,0,0
50000352,PGHM Annecy,France,Aravis,Petite aiguille verte,,SE,06/03/2009,15:45:00,"PGHM Annecy : ""Une personne évoluait en raquette au dessus du Chinaillon avec son surf dans le dos. Lors de la descente il chausse son snow  et peu de temps après il se fait prendre dans une coulée""  ",false,0,,0,,,1800,,0,0,50,,,0,,Sèche poudreuse,Fraiche - poudreuse,Épaisseur dépôt : 1m,3 - MARQUE,0,0
